id,hsk_level,word,pinyin,pos_zh,pos_en,pos_th,trans_en,trans_th,example_zh,example_th,example_en
5124,6,演奏,yǎnzòu,动,v.,กริยา,to perform on a musical instrument,เล่น,他演奏了。,เขาเล่นแล้ว,He perform on a musical instrument.
5125,6,要点,yàodiǎn,名,n.,คำนาม,main point; essential,ประเด็นสำคัญ,这是要点。,นี่คือประเด็นสำคัญ,This is main point.
5126,6,要么,yàome,连,conj.,คำสันธาน,or; either one or the other,หรือ,他努力，要么成功了。,เขาพยายาม หรือ ก็สำเร็จ,"He worked hard, or succeeded."
5127,6,要素,yàosù,名,n.,คำนาม,essential factor; key constituent,องค์ประกอบ,这是要素。,นี่คือองค์ประกอบ,This is essential factor.
5128,6,遥远,yáoyuǎn,形,adj.,คำคุณศัพท์,distant; remote,ไกลออกไป,这个很遥远。,อันนี้ไกลออกไปมาก,This is very distant.
5129,6,压缩,yāsuō,动,v.,กริยา,to compress; compression,การบีบอัด,他压缩了。,เขาการบีบอัดแล้ว,He compresss.
5130,6,业,yè,后缀,suff.,คำต่อท้าย,line of business; industry,อุตสาหกรรม,这个词是语法词。,คำว่า อุตสาหกรรม เป็นคำไวยากรณ์,The word is a grammatical word.
5131,6,野,yě,形,adj.,คำคุณศัพท์,erroneous variant of 野,ป่า,这个很野。,อันนี้ป่ามาก,This is very erroneous variant of .
5132,6,也好,yěhǎo,助,conj.,อนุภาค (คำช่วยทางไวยากรณ์),whether...or; anyway,ไม่ว่า...หรือ / ก็ดี,这个词是语法词。,คำว่า ไม่ว่า...หรือ เป็นคำไวยากรณ์,The word is a grammatical word.
5133,6,野生,yěshēng,形,adj.,คำคุณศัพท์,wild; wildlife,ป่า / สัตว์ป่า,这个很野生。,อันนี้ป่ามาก,This is very wild.
5134,6,液体,yètǐ,名,n.,คำนาม,liquid,ของเหลว,这是液体。,นี่คือของเหลว,This is liquid.
5135,6,野外,yěwài,名,n.,คำนาม,countryside; areas outside the city,สนาม,这是野外。,นี่คือสนาม,This is countryside.
5136,6,姨,yí,名,n.,คำนาม,mother's sister; aunt,ป้า,这是姨。,นี่คือป้า,This is mother's sister.
5137,6,一辈子,yíbèizi,名,n.,คำนาม,a lifetime,ตลอดชีวิต,这是一辈子。,นี่คือตลอดชีวิต,This is a lifetime.
5138,6,以便,yǐbiàn,连,conj.,คำสันธาน,so that; so as to,ดังนั้น,他努力，以便成功了。,เขาพยายาม ดังนั้น ก็สำเร็จ,"He worked hard, so that succeeded."
5139,6,遗产,yíchǎn,名,n.,คำนาม,heritage; legacy,มรดก,这是遗产。,นี่คือมรดก,This is heritage.
5140,6,异常,yìcháng,形、副,adj. / adv.,คำคุณศัพท์ / คำวิเศษณ์,exceptional; abnormal,ผิดปกติ / อย่างผิดปกติ,这个很异常。,อันนี้ผิดปกติมาก,This is very exceptional.
5141,6,益处,yìchù,名,n.,คำนาม,benefit,ผลประโยชน์,这是益处。,นี่คือผลประโยชน์,This is benefit.
5142,6,遗传,yíchuán,动,v.,กริยา,heredity; to inherit,กรรมพันธุ์,他遗传了。,เขากรรมพันธุ์แล้ว,He heredity.
5143,6,一带,yídài,名,n.,คำนาม,region; district,เส้นทางสายไหม,这是一带。,นี่คือเส้นทางสายไหม,This is region.
5144,6,一道,yídào,副,adv.,คำวิเศษณ์,together,หนึ่ง,他一道努力学习。,เขาหนึ่งตั้งใจเรียน,He togethers.
5145,6,一帆风顺,yìfān-fēngshùn,形,adj.,คำคุณศัพท์,smooth sailing; plain sailing,ราบรื่น / สมหวัง,这个很一帆风顺。,อันนี้ราบรื่นมาก,This is very smooth sailing.
5146,6,一贯,yíguàn,形,adj.,คำคุณศัพท์,consistent; constant,สม่ำเสมอ,这个很一贯。,อันนี้สม่ำเสมอมาก,This is very consistent.
5147,6,疑惑,yíhuò,动、名,n. / v.,กริยา / คำนาม,to doubt; to distrust,สับสน / สงสัย,他疑惑了。,เขาสับสนแล้ว,He doubts.
5148,6,依旧,yījiù,动、副,v. / adv.,กริยา / คำวิเศษณ์,as before; still,นิ่ง / (วิเศษณ์),他依旧了。,เขานิ่งแล้ว,He as before.
5149,6,一口气,yìkǒuqì,副,adv.,คำวิเศษณ์,one breath; in one breath,ในลมหายใจเดียว,他一口气努力学习。,เขาในลมหายใจเดียวตั้งใจเรียน,He one breaths.
5150,6,依赖,yīlài,动,v.,กริยา,to depend on; to be dependent on,พึ่งพา,他依赖了。,เขาพึ่งพาแล้ว,He depend on.
5151,6,一流,yīliú,形,adj.,คำคุณศัพท์,top quality; front ranking,ชั้นเฟิร์สคลาส,这个很一流。,อันนี้ชั้นเฟิร์สคลาสมาก,This is very top quality.
5152,6,一律,yílǜ,副,adv.,คำวิเศษณ์,same; uniformly,ทั้งหมด,他一律努力学习。,เขาทั้งหมดตั้งใจเรียน,He sames.
5153,6,议论,yìlùn,动、名,n. / v.,กริยา / คำนาม,to comment; to talk about,พูดคุย / (กริยา: comment),他议论了。,เขาพูดคุยแล้ว,He comments.
5154,6,以免,yǐmiǎn,连,conj.,คำสันธาน,in order to avoid; so as not to,เพื่อไม่ให้,他努力，以免成功了。,เขาพยายาม เพื่อไม่ให้ ก็สำเร็จ,"He worked hard, in order to avoid succeeded."
5155,6,移民,yímín,动、名,n. / v.,กริยา / คำนาม,to immigrate; to migrate,ผู้อพยพ / (กริยา: immigrate),他移民了。,เขาผู้อพยพแล้ว,He immigrates.
5156,6,一模一样,yìmú-yíyàng,形,adj.,คำคุณศัพท์,exactly the same; identical,เหมือนกันทุกอย่าง,这个很一模一样。,อันนี้เหมือนกันทุกอย่างมาก,This is very exactly the same.
5157,6,银,yín,名,n.,คำนาม,silver; silver-colored,เงิน,这是银。,นี่คือเงิน,This is silver.
5158,6,印,yìn,名、动,n. / v.,คำนาม / กริยา,to print; to mark,พิมพ์ / (กริยา: print),他印了。,เขาพิมพ์แล้ว,He prints.
5159,6,引,yǐn,动,v.,กริยา,to draw; to pull,ตะกั่ว,他引了。,เขาตะกั่วแล้ว,He draws.
5160,6,因,yīn,介、连,prep. / conj.,คำบุพบท / คำสันธาน,cause; reason,เพราะ / (reason),这是因。,นี่คือเพราะ,This is cause.
5161,6,隐藏,yǐncáng,动,v.,กริยา,to hide; to conceal,ซ่อน,他隐藏了。,เขาซ่อนแล้ว,He hides.
5162,6,引导,yǐndǎo,动,v.,กริยา,to guide; to lead,แนะนำ,他引导了。,เขาแนะนำแล้ว,He guides.
5163,6,引发,yǐnfā,动,v.,กริยา,to lead to; to trigger,สิ่งกระตุ้น,他引发了。,เขาสิ่งกระตุ้นแล้ว,He lead to.
5164,6,婴儿,yīng'ér,名,n.,คำนาม,baby; infant,ทารก / เด็กทารก,这是婴儿。,นี่คือทารก,This is baby.
5165,6,英雄,yīngxióng,名,n.,คำนาม,hero,ฮีโร่,这是英雄。,นี่คือฮีโร่,This is hero.
5166,6,影子,yǐngzi,名,n.,คำนาม,shadow; reflection,เงา,这是影子。,นี่คือเงา,This is shadow.
5167,6,音节,yīnjié,名,n.,คำนาม,syllable,พยางค์,这是音节。,นี่คือพยางค์,This is syllable.
5168,6,银牌,yínpái,名,n.,คำนาม,silver medal,เหรียญเงิน,这是银牌。,นี่คือเหรียญเงิน,This is silver medal.
5169,6,引入,yǐnrù,动,v.,กริยา,to draw into; to pull into,การแนะนำ,他引入了。,เขาการแนะนำแล้ว,He draw into.
5170,6,隐私,yǐnsī,名,n.,คำนาม,secrets; private business,ความเป็นส่วนตัว,这是隐私。,นี่คือความเป็นส่วนตัว,This is secrets.
5171,6,饮用水,yǐnyòngshuǐ,名,n.,คำนาม,drinking water; potable water,น้ำดื่ม,这是饮用水。,นี่คือน้ำดื่ม,This is drinking water.
5172,6,仪器,yíqì,名,n.,คำนาม,instrument; apparatus,อุปกรณ์,这是仪器。,นี่คืออุปกรณ์,This is instrument.
5173,6,艺人,yìrén,名,n.,คำนาม,performing artist; actor,ศิลปิน,这是艺人。,นี่คือศิลปิน,This is performing artist.
5174,6,一身,yìshēn,名,n.,คำนาม,whole body; from head to toe,ร่างกายเดียว,这是一身。,นี่คือร่างกายเดียว,This is whole body.
5175,6,仪式,yíshì,名,n.,คำนาม,ceremony; ritual,พิธีการ / พิธีกรรม,这是仪式。,นี่คือพิธีการ,This is ceremony.
5176,6,一时,yìshí,名、副,n. / adv.,คำนาม / คำวิเศษณ์,a period of time; a while,ชั่วระยะเวลาหนึ่ง / (วิเศษณ์),他一时了。,เขาชั่วระยะเวลาหนึ่งแล้ว,He a period of time.
5177,6,衣食住行,yī-shí-zhù-xíng,名,n.,คำนาม,food clothing housing and transport; basic needs,ปัจจัยสี่ (เสื้อผ้า อาหาร ที่อยู่ การเดินทาง),这是衣食住行。,นี่คือปัจจัยสี่ (เสื้อผ้า อาหาร ที่อยู่ การเดินทาง),This is food clothing housing and transport.
5178,6,一同,yìtóng,副,adv.,คำวิเศษณ์,along; together,ด้วยกัน,他一同努力学习。,เขาด้วยกันตั้งใจเรียน,He alongs.
